2026/08/12 12:01:03.718269 [INIT] Logger initialized. Logging errors to terminal and file: logs/app.log
2026/08/12 12:01:05.960384 AutoMigrate warning: Error 3780 (HY000): Referencing column 'branch_id' and referenced column 'id' in foreign key constraint 'fk_users_branch' are incompatible.
2026/08/12 12:01:06.825403 Stationery Management System Server starting on port 8091...
2026/08/12 12:01:09.242555 [ERROR] [MAF001] Authorization token required | File: middleware/auth_middleware.go | Func: main.main.JWTAuth.func9 | Time: 2026-08-12T12:01:09+05:30
2026/08/28 10:25:24.876573 [HTTP] 201 |    194.9788ms | 127.0.0.1 | POST /api/v1/users
2026/08/28 10:25:25.190497 [HTTP] 200 |     134.523ms | 127.0.0.1 | GET /api/v1/users
2026/08/28 10:27:28.274157 [HTTP] 200 |    211.2305ms | 127.0.0.1 | GET /api/v1/users
2026/08/28 10:27:29.298858 [HTTP] 200 |        17.1ms | 127.0.0.1 | GET /api/v1/branches
2026/08/28 10:27:30.761665 [HTTP] 200 |      7.1189ms | 127.0.0.1 | GET /api/v1/users
2026/08/28 10:27:30.792986 [HTTP] 200 |      9.8956ms | 127.0.0.1 | GET /api/v1/branches
2026/08/28 10:27:34.809036 [HTTP] 200 |      7.7578ms | 127.0.0.1 | GET /api/v1/users
2026/08/28 10:27:34.832186 [HTTP] 200 |      2.3376ms | 127.0.0.1 | GET /api/v1/branches
2026/08/28 10:29:02.744421 Shutting down server gracefully...
2026/08/28 10:29:02.778007 Server exiting successfully.
2026/08/28 17:11:51.982471 [INIT] Logger initialized. Logging errors to terminal and file: logs/app.log
2026/08/28 17:11:55.051063 AutoMigrate warning: Error 3780 (HY000): Referencing column 'branch_id' and referenced column 'id' in foreign key constraint 'fk_users_branch' are incompatible.
2026/08/28 17:11:55.558425 Stationery Management System Server starting on port 8081...
2026/08/28 17:15:22.285050 [HTTP] 200 |    2.5837256s | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/08/28 17:15:23.688693 [HTTP] 200 |    970.6893ms | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/08/28 17:15:23.833138 [HTTP] 200 |    3.8261228s | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:15:25.721955 [HTTP] 200 |    1.3404419s | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:15:33.134209 [HTTP] 200 |    1.1620002s | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:15:33.683807 [HTTP] 200 |    435.6028ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:15:34.159342 [HTTP] 200 |    923.0994ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:15:34.510800 [HTTP] 200 |    223.4602ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:15:37.055437 [HTTP] 200 |    995.3414ms | 127.0.0.1 | GET /api/v1/requests/25
2026/08/28 17:15:58.930290 [HTTP] 200 |    2.8990087s | 127.0.0.1 | POST /api/v1/requests/25/verify
2026/08/28 17:16:00.585787 [HTTP] 200 |    1.5472388s | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:16:01.797818 [HTTP] 200 |    611.1747ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:16:03.752735 [HTTP] 200 |    507.3073ms | 127.0.0.1 | GET /api/v1/branches
2026/08/28 17:16:04.117718 [HTTP] 200 |     201.384ms | 127.0.0.1 | GET /api/v1/branches
2026/08/28 17:16:04.748954 [HTTP] 200 |    1.4694172s | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:16:05.727122 [HTTP] 200 |    909.2551ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:16:07.353206 [HTTP] 200 |    1.5799383s | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:16:08.737416 [HTTP] 200 |    1.3024724s | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:16:10.837013 [HTTP] 200 |    405.7288ms | 127.0.0.1 | GET /api/v1/requests/25
2026/08/28 17:16:39.288537 [HTTP] 200 |    845.2334ms | 127.0.0.1 | GET /api/v1/requests/25
2026/08/28 17:16:53.463743 [HTTP] 200 |     164.414ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:16:53.664556 [HTTP] 200 |    131.5718ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:16:53.830875 [HTTP] 200 |    316.8789ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:16:53.909376 [HTTP] 200 |     43.3149ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:16:59.567562 [HTTP] 200 |    157.5229ms | 127.0.0.1 | GET /api/v1/requests/23
2026/08/28 17:20:05.120321 Shutting down server gracefully...
2026/08/28 17:20:05.166462 Server exiting successfully.
2026/08/28 17:20:28.165855 [INIT] Logger initialized. Logging errors to terminal and file: logs/app.log
2026/08/28 17:20:29.501405 AutoMigrate warning: Error 3780 (HY000): Referencing column 'branch_id' and referenced column 'id' in foreign key constraint 'fk_users_branch' are incompatible.
2026/08/28 17:20:30.404706 Stationery Management System Server starting on port 8081...
2026/08/28 17:21:03.586829 [HTTP] 200 |    3.4452584s | 127.0.0.1 | POST /api/v1/requests/23/verify
2026/08/28 17:21:04.234567 [HTTP] 200 |    498.4458ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:21:04.307686 [HTTP] 200 |     44.9876ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:21:08.148643 [HTTP] 200 |    116.1254ms | 127.0.0.1 | GET /api/v1/branches
2026/08/28 17:21:08.311120 [HTTP] 200 |      85.324ms | 127.0.0.1 | GET /api/v1/branches
2026/08/28 17:21:08.764533 [HTTP] 200 |    634.4293ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:21:09.667150 [HTTP] 200 |    833.1663ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:21:10.725206 [HTTP] 200 |    927.8232ms | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:21:11.824954 [HTTP] 200 |    1.0753437s | 127.0.0.1 | GET /api/v1/requests
2026/08/28 17:21:24.443810 [HTTP] 200 |    184.9907ms | 127.0.0.1 | GET /api/v1/requests/23
2026/08/28 17:22:25.976794 Shutting down server gracefully...
2026/08/28 17:22:26.055089 Server exiting successfully.
2026/09/02 10:26:08.451483 [INIT] Logger initialized. Logging errors to terminal and file: logs/app.log
2026/09/02 10:26:11.417308 AutoMigrate warning: Error 3780 (HY000): Referencing column 'branch_id' and referenced column 'id' in foreign key constraint 'fk_users_branch' are incompatible.
2026/09/02 10:26:11.937340 Stationery Management System Server starting on port 8081...
2026/09/02 10:26:21.233243 [ERROR] [MAF001] Invalid or expired token | File: middleware/auth_middleware.go | Func: main.main.JWTAuth.func9 | Time: 2026-09-02T10:26:21+05:30
2026/09/02 10:26:21.239961 [HTTP] 401 |       6.718ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:26:21.397909 [ERROR] [MAF002] Invalid or expired token | File: middleware/auth_middleware.go | Func: main.main.JWTAuth.func9 | Time: 2026-09-02T10:26:21+05:30
2026/09/02 10:26:21.400048 [HTTP] 401 |      2.1391ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:26:50.932782 [HTTP] 200 |     99.2379ms | 127.0.0.1 | POST /api/v1/auth/login
2026/09/02 10:26:52.733598 [HTTP] 200 |    1.0184907s | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/02 10:26:52.984583 [HTTP] 200 |     175.724ms | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/02 10:26:53.333651 [HTTP] 200 |    1.5341067s | 127.0.0.1 | GET /api/v1/requests
2026/09/02 10:26:54.006951 [HTTP] 200 |    593.7692ms | 127.0.0.1 | GET /api/v1/requests
2026/09/02 10:26:55.566425 [HTTP] 200 |    106.8424ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:26:55.828642 [HTTP] 200 |     89.0359ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:26:58.050032 [HTTP] 200 |     15.1495ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:26:58.226434 [HTTP] 200 |     25.6072ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:26:59.981003 [HTTP] 200 |     12.7612ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:27:03.233709 [HTTP] 200 |    118.6931ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:27:03.349084 [HTTP] 200 |     23.0449ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:27:10.730371 [HTTP] 200 |     51.7639ms | 127.0.0.1 | PUT /api/v1/products/10
2026/09/02 10:27:10.781108 [HTTP] 200 |      6.9623ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:27:13.197589 [HTTP] 200 |    102.1126ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:27:13.379312 [HTTP] 200 |     66.2882ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:27:25.797467 [HTTP] 200 |    152.1046ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:27:26.110929 [HTTP] 200 |     81.9174ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:27:36.577876 [HTTP] 200 |     72.3526ms | 127.0.0.1 | PUT /api/v1/products/8
2026/09/02 10:27:36.649434 [HTTP] 200 |      8.0574ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:27:52.860238 [HTTP] 200 |     86.1692ms | 127.0.0.1 | PUT /api/v1/products/9
2026/09/02 10:27:53.007938 [HTTP] 200 |     76.1408ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:27:56.240756 [HTTP] 200 |     94.2067ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:27:56.647298 [HTTP] 200 |     90.6053ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:28:55.624966 [HTTP] 200 |            0s | 127.0.0.1 | POST /api/v1/auth/logout
2026/09/02 10:29:07.542091 [ERROR] [HAL003] invalid credentials | File: handler/auth_handler.go | Func: stationery-management/internal/handler.(*AuthHandler).Login | Time: 2026-09-02T10:29:07+05:30
2026/09/02 10:29:07.552061 [HTTP] 400 |     46.5674ms | 127.0.0.1 | POST /api/v1/auth/login
2026/09/02 10:29:23.206574 [HTTP] 200 |     90.2464ms | 127.0.0.1 | POST /api/v1/auth/login
2026/09/02 10:29:23.936270 [HTTP] 200 |    298.8498ms | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/02 10:29:27.681860 [HTTP] 200 |    623.0614ms | 127.0.0.1 | GET /api/v1/branches
2026/09/02 10:29:27.966062 [HTTP] 200 |    1.0295899s | 127.0.0.1 | GET /api/v1/users
2026/09/02 10:29:28.284160 [HTTP] 200 |    4.2664762s | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/02 10:29:28.372779 [HTTP] 200 |    4.7502044s | 127.0.0.1 | GET /api/v1/requests
2026/09/02 10:29:28.391604 [HTTP] 200 |     500.843ms | 127.0.0.1 | GET /api/v1/branches
2026/09/02 10:29:28.735875 [HTTP] 200 |    482.5294ms | 127.0.0.1 | GET /api/v1/users
2026/09/02 10:29:29.871007 [HTTP] 200 |    1.4698245s | 127.0.0.1 | GET /api/v1/requests
2026/09/02 10:29:40.768073 [HTTP] 200 |    120.2558ms | 127.0.0.1 | PUT /api/v1/users/16
2026/09/02 10:29:40.897962 [HTTP] 200 |     92.6045ms | 127.0.0.1 | GET /api/v1/users
2026/09/02 10:29:44.714435 [HTTP] 200 |       887.5µs | 127.0.0.1 | POST /api/v1/auth/logout
2026/09/02 10:30:09.119760 [HTTP] 200 |      51.424ms | 127.0.0.1 | POST /api/v1/auth/login
2026/09/02 10:30:09.752807 [HTTP] 200 |    303.0896ms | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/02 10:30:09.849764 [HTTP] 200 |     65.2175ms | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/02 10:30:09.902626 [HTTP] 200 |    453.7608ms | 127.0.0.1 | GET /api/v1/requests
2026/09/02 10:30:10.354824 [HTTP] 200 |    403.5137ms | 127.0.0.1 | GET /api/v1/requests
2026/09/02 10:30:11.520610 [HTTP] 200 |     78.0498ms | 127.0.0.1 | GET /api/v1/requests
2026/09/02 10:30:11.635521 [HTTP] 200 |     20.3863ms | 127.0.0.1 | GET /api/v1/requests
2026/09/02 10:30:11.750619 [HTTP] 200 |    144.3947ms | 127.0.0.1 | GET /api/v1/requests
2026/09/02 10:30:11.866766 [HTTP] 200 |     30.5327ms | 127.0.0.1 | GET /api/v1/requests
2026/09/02 10:30:12.909864 [HTTP] 200 |      6.6737ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:30:12.978231 [HTTP] 200 |     27.7181ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:30:30.949317 [HTTP] 200 |     29.3263ms | 127.0.0.1 | PUT /api/v1/products/6
2026/09/02 10:30:31.018440 [HTTP] 200 |     33.9534ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:30:34.191886 [HTTP] 200 |            0s | 127.0.0.1 | POST /api/v1/auth/logout
2026/09/02 10:30:41.136340 [HTTP] 200 |     19.4279ms | 127.0.0.1 | POST /api/v1/auth/login
2026/09/02 10:30:41.415331 [HTTP] 200 |     66.6419ms | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/02 10:30:41.485487 [HTTP] 200 |     37.0444ms | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/02 10:30:41.570377 [HTTP] 200 |    208.4984ms | 127.0.0.1 | GET /api/v1/requests
2026/09/02 10:30:41.924560 [HTTP] 200 |    279.7628ms | 127.0.0.1 | GET /api/v1/requests
2026/09/02 10:30:47.037392 [HTTP] 200 |    105.6988ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:30:47.300667 [HTTP] 200 |      70.598ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:36:22.166182 [HTTP] 200 |      3.9449ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:36:27.254907 [HTTP] 200 |      3.6966ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:37:45.282785 [HTTP] 200 |      3.0683ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:39:33.759613 [HTTP] 200 |     17.7956ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:40:02.784450 [HTTP] 200 |      7.7094ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:40:04.779881 [HTTP] 200 |     47.7012ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:40:04.814926 [HTTP] 200 |     16.5041ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:40:08.179533 [HTTP] 200 |     34.3944ms | 127.0.0.1 | DELETE /api/v1/products/10
2026/09/02 10:40:08.223564 [HTTP] 200 |     13.4305ms | 127.0.0.1 | GET /api/v1/products
2026/09/02 10:40:10.133840 [HTTP] 200 |     28.0298ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:40:10.184741 [HTTP] 200 |      6.4025ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:40:12.832154 [HTTP] 200 |      25.199ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:40:25.890855 [HTTP] 200 |      9.1202ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:42:39.739849 [HTTP] 200 |    117.0598ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:44:48.531765 [HTTP] 200 |      7.5664ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:44:48.592197 [HTTP] 200 |     12.4915ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:44:51.127047 [HTTP] 200 |      9.6531ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:44:52.740706 [HTTP] 200 |      7.7909ms | 127.0.0.1 | GET /api/v1/dashboard/audit-logs
2026/09/02 10:45:32.888468 Shutting down server gracefully...
2026/09/02 10:45:32.944143 Server exiting successfully.
2026/09/03 18:24:27.016577 [INIT] Logger initialized. Logging errors to terminal and file: logs/app.log
2026/09/03 18:24:30.844309 AutoMigrate warning: Error 3780 (HY000): Referencing column 'branch_id' and referenced column 'id' in foreign key constraint 'fk_users_branch' are incompatible.
2026/09/03 18:24:32.261943 Stationery Management System Server starting on port 8081...
2026/09/03 18:24:54.754940 [INIT] Logger initialized. Logging errors to terminal and file: logs/app.log
2026/09/03 18:24:55.294309 AutoMigrate warning: Error 3780 (HY000): Referencing column 'branch_id' and referenced column 'id' in foreign key constraint 'fk_users_branch' are incompatible.
2026/09/03 18:24:55.496513 Stationery Management System Server starting on port 8081...
2026/09/03 18:24:55.497823 Listen error: listen tcp :8081: bind: Only one usage of each socket address (protocol/network address/port) is normally permitted.
2026/09/03 18:26:07.458462 [HTTP] 200 |            0s | 127.0.0.1 | GET /health
2026/09/03 18:26:07.743141 [HTTP] 200 |            0s | 127.0.0.1 | GET /
2026/09/03 18:26:34.873871 [ERROR] [HAL001] invalid credentials | File: handler/auth_handler.go | Func: stationery-management/internal/handler.(*AuthHandler).Login | Time: 2026-09-03T18:26:34+05:30
2026/09/03 18:26:34.873871 [HTTP] 400 |     17.6062ms | 127.0.0.1 | POST /api/v1/auth/login
2026/09/03 18:26:36.939501 [ERROR] [MAF002] Invalid authorization format | File: middleware/auth_middleware.go | Func: main.main.JWTAuth.func9 | Time: 2026-09-03T18:26:36+05:30
2026/09/03 18:26:36.939501 [HTTP] 401 |            0s | 127.0.0.1 | GET /api/v1/products
2026/09/03 18:26:45.507081 [ERROR] [HAL003] invalid credentials | File: handler/auth_handler.go | Func: stationery-management/internal/handler.(*AuthHandler).Login | Time: 2026-09-03T18:26:45+05:30
2026/09/03 18:26:45.507081 [HTTP] 400 |      6.1367ms | 127.0.0.1 | POST /api/v1/auth/login
2026/09/03 18:27:28.198762 [HTTP] 200 |    168.3905ms | 127.0.0.1 | POST /api/v1/auth/login
2026/09/03 18:27:29.253262 [HTTP] 200 |    324.8964ms | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/03 18:27:29.355217 [HTTP] 200 |     68.7574ms | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/03 18:27:29.369531 [HTTP] 200 |    447.2278ms | 127.0.0.1 | GET /api/v1/requests
2026/09/03 18:27:29.918141 [HTTP] 200 |    486.9588ms | 127.0.0.1 | GET /api/v1/requests
2026/09/03 18:27:33.171213 [HTTP] 200 |      3.8545ms | 127.0.0.1 | GET /api/v1/products
2026/09/03 18:27:33.213249 [HTTP] 200 |     13.4456ms | 127.0.0.1 | GET /api/v1/products
2026/09/03 18:27:33.221575 [HTTP] 200 |     10.3457ms | 127.0.0.1 | GET /api/v1/branches
2026/09/03 18:27:33.304938 [HTTP] 200 |      9.6577ms | 127.0.0.1 | GET /api/v1/branches
2026/09/03 18:28:08.244402 [HTTP] 200 |     39.3975ms | 127.0.0.1 | POST /api/v1/auth/login
2026/09/03 18:28:25.743969 [HTTP] 200 |     27.1313ms | 127.0.0.1 | GET /api/v1/requests
2026/09/03 18:28:25.782464 [HTTP] 200 |     23.3459ms | 127.0.0.1 | GET /api/v1/requests
2026/09/03 18:28:26.843600 [HTTP] 200 |    102.8182ms | 127.0.0.1 | GET /api/v1/requests
2026/09/03 18:28:26.983056 [HTTP] 200 |     87.0857ms | 127.0.0.1 | GET /api/v1/requests
2026/09/03 18:28:27.014835 [HTTP] 200 |     82.7239ms | 127.0.0.1 | GET /api/v1/requests
2026/09/03 18:28:27.062789 [HTTP] 200 |     24.2903ms | 127.0.0.1 | GET /api/v1/requests
2026/09/03 18:28:35.273310 [HTTP] 200 |     62.2594ms | 127.0.0.1 | POST /api/v1/auth/login
2026/09/03 18:28:35.574609 [HTTP] 200 |      5.7092ms | 127.0.0.1 | GET /api/v1/products
2026/09/03 18:28:44.436742 [ERROR] [HRC004] Error 1048 (23000): Column 'product_id' cannot be null | File: handler/request_handler.go | Func: stationery-management/internal/handler.(*RequestHandler).CreateRequest | Time: 2026-09-03T18:28:44+05:30
2026/09/03 18:28:44.437582 [HTTP] 400 |     30.1844ms | 127.0.0.1 | POST /api/v1/requests
2026/09/03 18:29:01.663766 [HTTP] 200 |     13.3857ms | 127.0.0.1 | GET /api/v1/requests
2026/09/03 18:29:01.714114 [HTTP] 200 |     16.5965ms | 127.0.0.1 | GET /api/v1/requests
2026/09/03 18:29:06.230800 [HTTP] 200 |      2.6106ms | 127.0.0.1 | GET /api/v1/products
2026/09/03 18:29:06.265344 [HTTP] 200 |      4.0399ms | 127.0.0.1 | GET /api/v1/products
2026/09/03 18:29:06.292482 [HTTP] 200 |     10.7858ms | 127.0.0.1 | GET /api/v1/branches
2026/09/03 18:29:06.313398 [HTTP] 200 |      2.0421ms | 127.0.0.1 | GET /api/v1/branches
2026/09/03 18:29:36.697462 [HTTP] 200 |    139.6972ms | 127.0.0.1 | GET /api/v1/products
2026/09/03 18:29:37.739003 [HTTP] 200 |     17.7145ms | 127.0.0.1 | GET /api/v1/branches
2026/09/03 18:29:37.789817 [HTTP] 200 |     81.8958ms | 127.0.0.1 | GET /api/v1/products
2026/09/03 18:29:38.200854 [HTTP] 200 |      4.8461ms | 127.0.0.1 | GET /api/v1/branches
2026/09/04 10:32:18.201456 [INIT] Logger initialized. Logging errors to terminal and file: logs/app.log
2026/09/04 10:32:41.721885 AutoMigrate warning: Error 3780 (HY000): Referencing column 'branch_id' and referenced column 'id' in foreign key constraint 'fk_users_branch' are incompatible.
2026/09/04 10:32:47.637917 Stationery Management System Server starting on port 8081...
2026/09/04 10:33:22.036745 [ERROR] [MAF001] Invalid or expired token | File: middleware/auth_middleware.go | Func: main.main.JWTAuth.func9 | Time: 2026-09-04T10:33:22+05:30
2026/09/04 10:33:22.147108 [HTTP] 401 |    597.4577ms | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:33:22.250558 [ERROR] [MAF002] Invalid or expired token | File: middleware/auth_middleware.go | Func: main.main.JWTAuth.func9 | Time: 2026-09-04T10:33:22+05:30
2026/09/04 10:33:22.301850 [HTTP] 401 |    2.4008532s | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/04 10:33:24.079245 [ERROR] [MAF003] Invalid or expired token | File: middleware/auth_middleware.go | Func: main.main.JWTAuth.func9 | Time: 2026-09-04T10:33:24+05:30
2026/09/04 10:33:24.117165 [HTTP] 401 |     37.9202ms | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:33:24.169270 [ERROR] [MAF004] Invalid or expired token | File: middleware/auth_middleware.go | Func: main.main.JWTAuth.func9 | Time: 2026-09-04T10:33:24+05:30
2026/09/04 10:33:24.467230 [HTTP] 401 |    297.9595ms | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/04 10:33:46.841572 [HTTP] 200 |    4.1922367s | 127.0.0.1 | POST /api/v1/auth/login
2026/09/04 10:33:49.401806 [HTTP] 200 |    989.8109ms | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/04 10:33:50.194751 [HTTP] 200 |    329.6157ms | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/04 10:33:51.330188 [HTTP] 200 |    2.9141485s | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:33:56.628926 [HTTP] 200 |    2.0837376s | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:33:57.247259 [HTTP] 200 |    5.1483429s | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:33:58.781242 [HTTP] 200 |     1.800562s | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:33:59.640764 [HTTP] 200 |    2.6773578s | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:34:00.267807 [HTTP] 200 |    173.8258ms | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:34:03.816099 [HTTP] 200 |    169.2579ms | 127.0.0.1 | GET /api/v1/products
2026/09/04 10:34:04.928772 [HTTP] 200 |    232.8669ms | 127.0.0.1 | GET /api/v1/products
2026/09/04 10:34:05.214249 [HTTP] 200 |    430.9266ms | 127.0.0.1 | GET /api/v1/branches
2026/09/04 10:34:06.374613 [HTTP] 200 |    335.1604ms | 127.0.0.1 | GET /api/v1/branches
2026/09/04 10:35:13.578933 [HTTP] 200 |    483.8609ms | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:35:13.926203 [HTTP] 200 |    202.9497ms | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:35:15.240265 [HTTP] 200 |    896.5919ms | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:35:16.073838 [HTTP] 200 |    461.4252ms | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:35:16.550119 [HTTP] 200 |    959.0189ms | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:35:17.732780 [HTTP] 200 |    224.6341ms | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:38:45.224436 [HTTP] 200 |    397.3143ms | 127.0.0.1 | GET /api/v1/branches
2026/09/04 10:38:45.759469 [HTTP] 200 |    930.3362ms | 127.0.0.1 | GET /api/v1/users
2026/09/04 10:38:46.860408 [HTTP] 200 |    1.0627467s | 127.0.0.1 | GET /api/v1/branches
2026/09/04 10:38:48.405308 [HTTP] 200 |    1.4907361s | 127.0.0.1 | GET /api/v1/users
2026/09/04 10:38:53.746759 [HTTP] 200 |            0s | 127.0.0.1 | POST /api/v1/auth/logout
2026/09/04 10:39:00.612707 [HTTP] 200 |    967.1015ms | 127.0.0.1 | POST /api/v1/auth/login
2026/09/04 10:39:03.346371 [HTTP] 200 |    1.7825976s | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/04 10:39:06.729675 [HTTP] 200 |    3.2832481s | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/04 10:39:09.646355 [HTTP] 200 |    7.9616921s | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:39:11.929939 [HTTP] 200 |    3.1324732s | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:39:14.778169 [HTTP] 200 |    2.6669503s | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:39:14.896819 [HTTP] 200 |    2.7871296s | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:39:15.507302 [HTTP] 200 |    282.8799ms | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:39:15.734243 [HTTP] 200 |    4.3878539s | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:43:06.445131 [HTTP] 200 |            0s | 127.0.0.1 | POST /api/v1/auth/logout
2026/09/04 10:43:13.980479 [HTTP] 200 |    6.9450319s | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:43:16.929609 [HTTP] 200 |            0s | 127.0.0.1 | POST /api/v1/auth/logout
2026/09/04 10:43:21.578433 [ERROR] [MAF005] Authorization token required | File: middleware/auth_middleware.go | Func: main.main.JWTAuth.func9 | Time: 2026-09-04T10:43:21+05:30
2026/09/04 10:43:22.111318 [HTTP] 401 |    3.6839288s | 127.0.0.1 | GET /api/v1/requests
2026/09/04 10:43:34.945161 [HTTP] 200 |    373.1114ms | 127.0.0.1 | POST /api/v1/auth/login
2026/09/04 10:43:36.809643 [HTTP] 200 |    1.4631174s | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/04 10:43:40.290797 [HTTP] 200 |    2.9974789s | 127.0.0.1 | GET /api/v1/dashboard/metrics
2026/09/04 10:43:42.156564 [HTTP] 200 |     964.724ms | 127.0.0.1 | GET /api/v1/products
